question,answer_number
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 408 studenti hanno suggerito di aggiungere purè di patate mentre 42 hanno suggerito di aggiungere pancetta al menu quanti più studenti hanno suggerito di schiacciare le patate rispetto a quelle che suggerivano la pancetta?",366.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 479 studenti hanno suggerito di aggiungere purè di patate mentre 489 hanno suggerito di aggiungere pancetta al menu quanti più studenti hanno suggerito pancetta rispetto a quelli che hanno suggerito di schiacciare le patate?",10.0
"A causa della decisione, Sofia ha chiesto a 310 studenti di suggerire specifici tipi di cibo.185 studenti hanno suggerito di aggiungere purè di patate mentre altri hanno suggerito di aggiungere pancetta al menu.Quanti studenti hanno suggerito pancetta?",125.0
"A causa della decisione, Sofia ha chiesto a 288 studenti di suggerire tipi specifici di cibo.264 studenti hanno suggerito di aggiungere pancetta mentre altri hanno suggerito di aggiungere purè di patate al menu.Quanti studenti hanno suggerito di schiacciare le patate?",24.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.457 studenti hanno suggerito di aggiungere purè di patate mentre altri hanno suggerito di aggiungere pancetta al menu.Se altri 63 studenti hanno suggerito di aggiungere purè di patate rispetto a quelle che hanno suggerito Bacon quanti studenti hanno suggerito Bacon?",394.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.182 studenti hanno suggerito di aggiungere purè di patate mentre altri hanno suggerito di aggiungere pancetta al menu.Se 166 altri studenti hanno suggerito di aggiungere pancetta rispetto a quelli che hanno suggerito di schiacciare le patate quanti studenti hanno suggerito la pancetta?",348.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 324 studenti hanno suggerito di aggiungere purè di patate 374 suggerite aggiungendo pancetta al menu e 128 suggeriti aggiungendo pomodori quanti studenti hanno partecipato al suggerimento di nuovi prodotti alimentari?",826.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 257 studenti hanno suggerito di aggiungere purè di patate 120 suggerite aggiungendo pancetta al menu e 97 hanno suggerito di aggiungere pomodori quanti più studenti hanno suggerito di schiacciare le patate rispetto a quelle che hanno suggerito pancetta?",137.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 144 studenti hanno suggerito di aggiungere purè di patate 467 suggerite aggiungendo pancetta al menu e 79 hanno suggerito di aggiungere pomodori quanti più studenti hanno suggerito di schiacciare le patate rispetto a quelle che hanno suggerito i pomodori?",65.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 228 studenti hanno suggerito di aggiungere purè di patate 337 suggerite aggiungendo pancetta al menu e 23 suggerivano di aggiungere pomodori quanti più studenti hanno suggerito pancetta rispetto a quelli che suggerivano i pomodori?",314.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire tipi specifici di cibo da un totale di 66 scelte.Se 450 studenti hanno suggerito di aggiungere purè di patate 38 suggerite di aggiungere pancetta al menu e il resto non ha partecipato a quanti studenti hanno partecipato al suggerimento di nuovi prodotti alimentari?",488.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 218 studenti hanno suggerito di aggiungere purè di patate e pancetta mentre 351 hanno suggerito di aggiungere solo pancetta al menu quanti studenti hanno suggerito di aggiungere pancetta?",569.0
"A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo.Se 269 studenti hanno suggerito di aggiungere pancetta 330 suggerita aggiungendo purè di patate al menu e 76 hanno suggerito di aggiungere pomodori quanti più studenti hanno suggerito di schiacciare le patate rispetto a quelle che hanno suggerito pancetta?",61.0
In una scuola ci sono 569 ragazze e 236 ragazzi.Quante più ragazze di ragazzi hanno la scuola?,333.0
In una scuola ci sono 34 ragazze e 841 ragazzi.Quanti ragazzi hanno la scuola?,807.0
Una scuola ha 485 alunni.Ci sono 232 ragazze e il resto sono ragazzi.Quanti ragazzi ci sono in quella scuola?,253.0
In una scuola ci sono 697 ragazze e il resto sono ragazzi.Se ci sono 228 più ragazze che ragazzi quanti ragazzi ci sono in quella scuola?,469.0
In una scuola ci sono 635 ragazze e il resto sono ragazzi.Se ci sono 510 ragazzi in più di ragazze quanti ragazzi ci sono in quella scuola?,1145.0
In una scuola ci sono 868 ragazze e il resto sono ragazzi.Se ci sono 281 più ragazze che ragazzi quanti alunni ci sono in quella scuola?,1455.0
In una scuola ci sono 700 ragazze e il resto sono ragazzi.Se ci sono 142 ragazzi in più di ragazze quanti alunni ci sono in quella scuola?,1542.0
In una scuola ci sono 706 ragazze e 222 ragazzi.Altre 418 ragazze si sono unite alla scuola.Quanti alunni ci sono nella scuola adesso?,1346.0
In una scuola ci sono 902 ragazze e 811 ragazzi.Altre 44 ragazze si sono unite alla scuola.Quante ragazze ci sono nella scuola adesso?,946.0
In una scuola ci sono 632 ragazze e 410 ragazzi.Altre 465 ragazze si sono unite alla scuola.Quante più ragazze di ragazzi hanno la scuola?,687.0
In una scuola ci sono 732 ragazze e 761 ragazzi.682 altre ragazze e altri 8 ragazzi si sono uniti alla scuola.Quante ragazze ci sono nella scuola adesso?,1414.0
In una scuola ci sono 135 ragazze e 214 ragazzi.496 altre ragazze e altre 910 ragazzi si sono uniti alla scuola.Quanti ragazzi ci sono nella scuola adesso?,1124.0
In una scuola ci sono 308 ragazze e 318 ragazzi.Ci sono anche 36 insegnanti quanti alunni ci sono in quella scuola?,626.0
In una scuola ci sono 315 ragazze e 309 ragazzi.Ci sono anche 772 insegnanti quante persone ci sono in quella scuola?,1396.0
In una scuola ci sono 402 più ragazze che ragazzi.Se ci sono 739 ragazze quanti ragazzi ci sono in quella scuola?,337.0
In una scuola ci sono 458 più ragazze che ragazzi.Se ci sono 692 ragazze quanti alunni ci sono in quella scuola?,926.0
In una scuola ci sono 362 ragazzi e 257 ragazze.403 altre ragazze si unirono alla scuola.Quante più ragazze di ragazzi hanno la scuola?,298.0
Edward aveva $ 18.Ha speso $ 16.Quanti soldi ha Edward adesso?,2.0
Edward aveva $ 13.Ha speso dei soldi.Ora ha $ 3.Quanti soldi ha speso Edward?,10.0
Edward ha speso $ 9.Quindi ha speso $ 8 in più.Ora ha $ 17.Quanto aveva Edward prima di spendere i suoi soldi?,34.0
Edward ha speso $ 16 per acquistare 92 libri ogni libro che gli costava la stessa quantità di denaro.Ora ha $ 6.Quanto aveva Edward prima di spendere i suoi soldi?,22.0
Edward ha speso $ 6 per acquistare 2 libri ogni libro che gli costava la stessa quantità di denaro.Ora ha $ 12.Quanto costava ogni libro?,3.0
Edward ha speso $ 6 per acquistare libri e $ 16 per acquistare penne.Ora ha $ 19.Quanto aveva Edward prima di spendere i suoi soldi?,41.0
Edward ha speso $ 4 per acquistare libri e $ 3 per acquistare penne.Ora ha $ 12.Quanto ha speso Edward in libri e penne?,7.0
Edward ha speso $ 16 per acquistare libri e $ 8 per acquistare penne.Ora ha $ 19.Quanto più ha speso Edward per i libri che le penne?,8.0
Edward ha speso $ 17.Quindi ha ricevuto $ 10 dal suo amico.Ora ha $ 7.Quanto aveva Edward prima di spendere i suoi soldi?,14.0
Zachary ha fatto 44 push-up in lezione di palestra oggi.David ha fatto 58 push-up in più di Zachary.Quanti flessioni hanno fatto del tutto Zachary e David?,146.0
Zachary ha fatto 51 push-up e David ha fatto 44 push-up in palestra oggi.Quanti più flessioni faceva Zachary di David?,7.0
David ha fatto 44 flessioni in palestra oggi.David ha fatto altri 9 push-up di Zachary.Quanti flessioni ha fatto Zachary?,35.0
David ha fatto 51 push-up in palestra oggi.David ha fatto 49 push-up in più di Zachary.Quanti flessioni hanno fatto del tutto Zachary e David?,53.0
Zachary ha fatto 59 flessioni e 44 scricchiolii in palestra oggi.David ha fatto altri 19 push-up ma 27 meno scricchiolii di Zachary.Quanti flessioni ha fatto David?,78.0
Zachary ha fatto 44 flessioni e 17 scricchiolii in palestra oggi.David ha fatto altri 29 push-up ma 13 scricchiolii in meno di Zachary.Quanti scricchiolii ha fatto David?,4.0
Zachary ha fatto 53 flessioni e 14 scricchiolii in palestra oggi.David ha fatto altri 17 push-up ma 10 scricchiolii in meno di Zachary.Quanti flessioni e scricchiolii hanno fatto Zachary?,67.0
Zachary ha fatto 35 flessioni e 3 scricchiolii in palestra oggi.David ha fatto 58 push-up in più ma 87 meno scricchiolii di Zachary.Quanti più flessioni di Zachary hanno fatto Zachary?,32.0
Zachary ha fatto 46 flessioni e 58 scricchiolii in palestra oggi.David ha fatto altri 38 push-up ma 62 meno scricchiolii di Zachary.Quanti più scricchiolii di Push-up hanno fatto Zachary?,12.0
Zachary ha fatto 19 push-up in palestra oggi.David ha fatto altri 39 push-up di Zachary.John ha fatto 13 push-up in meno di David.Quanti flessioni ha fatto David?,58.0
Zachary ha fatto 51 push-up in lezione di palestra oggi.David ha fatto 22 push-up in più di Zachary.John ha fatto 4 push-up in meno di David.Quanti flessioni ha fatto John?,69.0
Zachary ha fatto 15 flessioni in palestra oggi.David ha fatto altri 39 push-up di Zachary.John ha fatto 9 push-up in meno di David.Quanti push-up hanno fatto Zachary di John?,30.0
David ha fatto altri 30 push-up di Zachary in palestra oggi.Se David ha fatto 37 push-up quanti flessioni ha fatto Zachary?,7.0
David ha fatto 56 push-up in più di Zachary in palestra oggi.Se David ha fatto 38 push-up quanti flessioni hanno fatto del tutto Zachary e David?,20.0
David ha fatto altri 40 push-up ma 17 meno scricchiolii di Zachary in palestra oggi.Se Zachary ha fatto 34 flessioni e 62 scricchiolii quanti scricchiolii ha fatto David?,45.0
David ha fatto altri 36 push-up ma oggi 33 scricchiolii di Zachary in palestra.Se Zachary ha fatto 58 push-up e 33 scricchiolii quanti più flessioni rispetto agli scricchiolii hanno fatto Zachary?,25.0
David ha fatto più 27 push-up ma 7 meno scricchiolii di Zachary in palestra oggi.Se Zachary ha fatto 5 flessioni e 17 scricchiolii quanti più scricchiolii rispetto ai push-up hanno fatto Zachary?,12.0
Rachel ha dovuto completare 5 pagine di compiti di matematica e 2 pagine di compiti di lettura.Quante più pagine di compiti di matematica rispetto a leggere i compiti avevano?,3.0
Rachel ha dovuto completare 3 pagine di compiti di matematica e 4 pagine di compiti di lettura.Quante più pagine di lettura dei compiti rispetto ai compiti di matematica avevano?,1.0
Rachel ha dovuto completare 5 pagine di compiti di matematica e ancora più pagine di lettura dei compiti.Se doveva completare un totale di 7 pagine di compiti a casa quante pagine di lettura dei compiti doveva completare?,2.0
Rachel ha dovuto completare 7 pagine di compiti di matematica.Se doveva completare altre 4 pagine di compiti di matematica che leggere i compiti di quante pagine di lettura dei compiti doveva completare?,3.0
Rachel ha dovuto completare 8 pagine di compiti di matematica.Se doveva completare altre 3 pagine di compiti di matematica che leggere i compiti a casa quante pagine ha dovuto completare in tutto?,13.0
Rachel ha dovuto completare 8 pagine di compiti di matematica.Se doveva completare altre 6 pagine di lettura dei compiti rispetto ai compiti di matematica quante pagine di lettura dei compiti doveva completare?,14.0
Rachel ha dovuto completare 10 pagine di compiti di matematica.Se doveva completare altre 3 pagine di lettura dei compiti rispetto ai compiti di matematica quante pagine ha dovuto completare in tutto?,23.0
Rachel ha dovuto completare 2 pagine di compiti di matematica 3 pagine di lettura dei compiti e altre 10 pagine di compiti di biologia.Quante pagine ha dovuto completare in tutto?,15.0
Rachel ha dovuto completare 9 pagine di compiti di matematica 2 pagine di lettura dei compiti e altre 96 pagine di compiti di biologia.Quante più pagine di compiti di matematica rispetto a leggere i compiti avevano?,7.0
Rachel ha dovuto completare 11 pagine di compiti di matematica 2 pagine di lettura dei compiti e altre 3 pagine di compiti di biologia.Quante più pagine di compiti di matematica rispetto ai compiti di biologia avevano?,8.0
Rachel ha dovuto completare 7 pagine di compiti di matematica 11 pagine di compiti di lettura e altre 8 pagine di compiti di biologia.Quante più pagine di lettura dei compiti dei compiti di biologia aveva?,3.0
Rachel ha dovuto completare 9 pagine di compiti di matematica 11 pagine di lettura dei compiti e altre 29 pagine di compiti di biologia.Quante pagine di matematica e lettura dei compiti ha dovuto completare?,20.0
Rachel ha dovuto completare 8 pagine di compiti di matematica 7 pagine di compiti di lettura e altre 3 pagine di compiti di biologia.Quante pagine di compiti di matematica e biologia hanno dovuto completare?,11.0
Rachel ha dovuto completare 5 pagine di compiti di matematica 10 pagine di compiti a casa e altre 6 pagine di compiti di biologia.Quante pagine di compiti di lettura e biologia hanno dovuto completare?,16.0
Rachel ha dovuto completare 2 pagine di lettura dei compiti e 4 pagine di compiti di matematica.Quante più pagine di compiti di matematica rispetto a leggere i compiti avevano?,2.0
Rachel ha dovuto completare 4 pagine di lettura a casa 7 pagine di compiti di matematica e altre 19 pagine di compiti di biologia.Quante più pagine di compiti di matematica rispetto a leggere i compiti avevano?,3.0
Jack ha ricevuto 6 e -mail al mattino e 2 e -mail nel pomeriggio.Quante più e -mail ha ricevuto Jack al mattino che nel pomeriggio?,4.0
Jack ha ricevuto 6 e -mail al mattino e 8 e -mail nel pomeriggio.Quante più e -mail ha ricevuto Jack nel pomeriggio che al mattino?,2.0
Jack ha ricevuto 4 e -mail al mattino e altre nel pomeriggio.Se ha ricevuto un totale di 5 e -mail al giorno quante e -mail ha ricevuto Jack nel pomeriggio?,1.0
Jack ha ricevuto 6 e -mail al mattino 3 e -mail nel pomeriggio e 5 e -mail la sera.Quante e -mail ha ricevuto Jack durante la giornata?,14.0
Jack ha ricevuto 5 e -mail al mattino 8 e -mail nel pomeriggio e 72 e -mail la sera.Quante e -mail ha ricevuto Jack al mattino e al pomeriggio?,13.0
Jack ha ricevuto 4 e -mail al mattino 5 e -mail nel pomeriggio e 8 e -mail la sera.Quante e -mail ha ricevuto Jack nel pomeriggio e nella sera?,13.0
Jack ha ricevuto 3 e -mail al mattino 4 e -mail nel pomeriggio e 8 e -mail la sera.Quante e -mail ha ricevuto Jack al mattino e alla sera?,11.0
Jack ha ricevuto 10 e -mail al mattino 7 e -mail nel pomeriggio e 17 e -mail la sera.Quante più e -mail ha ricevuto Jack al mattino che nel pomeriggio?,3.0
Jack ha ricevuto 9 e -mail al mattino 10 e -mail nel pomeriggio e 7 e -mail la sera.Quante più e -mail ha ricevuto Jack al mattino che alla sera?,2.0
Jack ha ricevuto 10 e -mail al mattino 5 e -mail nel pomeriggio e 4 e -mail la sera.Quante più e -mail ha ricevuto Jack nel pomeriggio che la sera?,1.0
Jack ha ricevuto 6 e -mail al mattino 3 e -mail nel pomeriggio e altre altre la sera.Se ha ricevuto un totale di 10 e -mail al giorno quante e -mail ha ricevuto Jack nel pomeriggio?,1.0
Jack ha ricevuto 3 e -mail e 64 lettere al mattino.Ha quindi ricevuto 5 e -mail e 54 lettere nel pomeriggio.Quante e -mail ha ricevuto Jack durante la giornata?,8.0
Jack ha ricevuto 5 e -mail e 6 lettere al mattino.Ha quindi ricevuto 9 e -mail e 7 lettere nel pomeriggio.Quante lettere ha ricevuto Jack durante la giornata?,13.0
Jack ha ricevuto 10 e -mail e 12 lettere al mattino.Ha quindi ricevuto 3 e -mail e 44 lettere nel pomeriggio.Quante più e -mail ha ricevuto Jack al mattino che nel pomeriggio?,7.0
Jack ha ricevuto 6 e -mail e 8 lettere al mattino.Ha quindi ricevuto 2 e -mail e 7 lettere nel pomeriggio.Quante più lettere ha ricevuto Jack al mattino che nel pomeriggio?,1.0
Jack ha ricevuto 6 e -mail e ha inviato 91 lettere al mattino.Ha quindi ricevuto 2 e -mail e ha inviato 74 lettere nel pomeriggio.Quante e -mail ha ricevuto Jack durante la giornata?,8.0
Jack ha ricevuto 4 e -mail e ha inviato 2 lettere al mattino.Ha quindi ricevuto 6 e -mail e ha inviato 8 lettere nel pomeriggio.Quante e -mail ha inviato Jack nel corso della giornata?,10.0
Jack ha ricevuto un totale di 9 e -mail al giorno.Se ha ricevuto 7 e -mail al mattino e altre nel pomeriggio quante e -mail ha ricevuto Jack nel pomeriggio?,2.0
Jack ha ricevuto 3 e -mail nel pomeriggio 5 e -mail al mattino e 16 e -mail la sera.Quante più e -mail ha ricevuto Jack al mattino che nel pomeriggio?,2.0
Jack ha ricevuto 3 e -mail nel pomeriggio 6 e -mail al mattino e altre la sera.Se ha ricevuto un totale di 10 e -mail al giorno quante e -mail ha ricevuto Jack nel pomeriggio?,1.0
La cavalletta e la rana hanno avuto una gara di salto.La cavalletta saltò di 9 pollici e la rana saltò di 12 pollici.Quanto più lontano ha saltato la rana che la cavalletta?,3.0
La cavalletta e la rana hanno avuto una gara di salto.La cavalletta saltò 31 pollici e la rana saltò di 35 pollici.Quanto sono saltati del tutto?,66.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò 36 pollici.La rana saltò di 17 pollici più lontano della cavalletta e il topo saltò di 15 pollici più lontano della rana.Fino a che punto è saltato la rana?,53.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 25 pollici.La rana saltò di 18 pollici più lontano della cavalletta e il topo saltava 2 pollici più lontano della rana.Fino a che punto è saltato il mouse?,45.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 19 pollici.La rana saltò di 10 pollici più lontano della cavalletta e il topo saltava di 20 pollici più lontano della rana.Quanto più lontano ha saltato il topo rispetto alla cavalletta?,30.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 19 pollici.La rana saltò di 39 pollici più lontano della cavalletta e il topo saltava di 94 pollici in meno della rana.Fino a che punto è saltato la rana?,58.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 25 pollici.La rana saltò di 32 pollici più lontano della cavalletta e il topo saltava 26 pollici in meno della rana.Fino a che punto è saltato il mouse?,31.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 24 pollici.La rana saltò di 33 pollici più lontano della cavalletta e il topo saltava di 5 pollici in meno della rana.Quanto più lontano ha saltato il topo rispetto alla cavalletta?,28.0
La cavalletta e la rana hanno avuto una gara di salto.La cavalletta saltò di 13 pollici.La cavalletta saltò 2 pollici più lontano della cavalletta.Fino a che punto è saltato la rana?,11.0
La cavalletta e la rana hanno avuto una gara di salto.La cavalletta saltò di 35 pollici.La cavalletta saltò 4 pollici più lontano della cavalletta.Quanto sono saltati del tutto?,66.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 19 pollici.La cavalletta saltò di 4 pollici più lontano della rana e il topo saltava di 44 pollici in meno della rana.Fino a che punto è saltato la rana?,15.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 39 pollici.La cavalletta saltò di 19 pollici più lontano della rana e il topo saltava di 12 pollici in meno della rana.Fino a che punto è saltato il mouse?,8.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 21 pollici.La cavalletta saltò di 25 pollici più lontano della rana e il topo saltava di 16 pollici in meno della rana.Quanto più lontano ha saltato la cavalletta che il topo?,41.0
La cavalletta e la rana hanno avuto una gara di salto.La rana saltò 39 pollici e la cavalletta saltò di 17 pollici.Quanto più lontano ha saltato la rana che la cavalletta?,22.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò di 9 pollici.Il topo saltò di 3 pollici in meno della rana che saltava di 33 pollici più lontano della cavalletta.Fino a che punto è saltato il mouse?,39.0
La cavalletta la rana e il topo hanno avuto una gara di salto.La cavalletta saltò 14 pollici.Il topo saltò di 16 pollici in meno della rana che saltava di 37 pollici più lontano della cavalletta.Quanto più lontano ha saltato il topo rispetto alla cavalletta?,21.0
Mary sta cuocendo una torta.La ricetta richiede 14 tazze di farina e 6 tazze di zucchero.Ha già messo 5 tazze di farina.Quante più tazze di farina che tazze di zucchero hanno bisogno di aggiungere ora?,3.0
Mary sta cuocendo una torta.La ricetta richiede 9 tazze di farina e 11 tazze di zucchero.Ha già messo 4 tazze di farina.Quante più tazze di zucchero che tazze di farina ha bisogno di aggiungere ora?,6.0
Mary sta cuocendo una torta.La ricetta richiede 6 tazze di farina e 13 tazze di zucchero.Ha già messo alcune tazze di farina.Se ha ancora bisogno di 8 altre tazze di farina che zucchero di quante più tazze di farina ha bisogno di aggiungere?,21.0
Mary sta cuocendo una torta.La ricetta richiede 11 tazze di farina e 7 tazze di zucchero.Ha già messo alcune tazze di farina.Se ha ancora bisogno di 2 altre tazze di farina che zucchero quante tazze di farina ha messo?,2.0
Mary sta cuocendo una torta.La ricetta richiede 11 tazze di zucchero e altre tazze di farina.Ha già messo 3 tazze di farina.Se ha ancora bisogno di aggiungere altre 6 tazze di farina di quante tazze di farina richiedeva la ricetta?,9.0
Mary sta cuocendo una torta.La ricetta richiede 12 tazze di farina e 5 tazze di zucchero.Ha già messo alcune tazze di farina.Se ha ancora bisogno di altre 2 tazze di farina quante tazze di farina ha messo?,10.0
Mary sta cuocendo una torta.La ricetta richiede 9 tazze di farina e 5 tazze di zucchero.Ha già messo 3 tazze di farina e 62 tazze di zucchero.Quante altre tazze di farina ha bisogno di aggiungere?,6.0
Mary sta cuocendo una torta.La ricetta richiede 5 tazze di farina e 14 tazze di zucchero.Ha già messo 10 tazze di farina e 2 tazze di zucchero.Quante altre tazze di zucchero hanno bisogno di aggiungere?,12.0
Mary sta cuocendo una torta.La ricetta richiede 12 tazze di farina 5 tazze di zucchero e 49 tazze di sale.Ha già messo 11 tazze di farina.Quante altre tazze di farina ha bisogno di aggiungere?,1.0
Mary sta cuocendo una torta.La ricetta richiede 10 tazze di farina 2 tazze di zucchero e 80 tazze di sale.Ha già messo 7 tazze di farina.Quante più tazze di farina che tazze di zucchero hanno bisogno di aggiungere ora?,1.0
Mary sta cuocendo una torta.La ricetta richiede 12 tazze di farina 14 tazze di zucchero e 7 tazze di sale.Ha già messo 2 tazze di farina.Quante più tazze di farina che tazze di sale devono aggiungere ora?,3.0
Mary sta cuocendo una torta.La ricetta richiede 6 tazze di farina 8 tazze di zucchero e 7 tazze di sale.Ha già messo 5 tazze di farina.Quante più tazze di zucchero che tazze di sale devono aggiungere ora?,1.0
Mary sta cuocendo una torta.La ricetta richiede 12 tazze di farina e 13 tazze di zucchero.Ha già messo 2 tazze di zucchero.Quante altre tazze di zucchero hanno bisogno di aggiungere?,11.0
Mary sta cuocendo una torta.La ricetta richiede 9 tazze di farina e 6 tazze di zucchero.Ha già messo 4 tazze di zucchero.Quante più tazze di farina che tazze di zucchero hanno bisogno di aggiungere ora?,7.0
Mary sta cuocendo una torta.La ricetta richiede 6 tazze di zucchero e 9 tazze di farina.Ha già messo 2 tazze di farina.Quante più tazze di farina che tazze di zucchero hanno bisogno di aggiungere ora?,1.0
Mary sta cuocendo una torta.La ricetta richiede 5 tazze di zucchero e 14 tazze di farina.Ha già messo 11 tazze di farina.Quante più tazze di zucchero che tazze di farina ha bisogno di aggiungere ora?,2.0
Mary sta cuocendo una torta.La ricetta richiede 3 tazze di zucchero e 10 tazze di farina.Ha già messo alcune tazze di farina.Se ha ancora bisogno di altre 5 tazze di farina che zucchero quante tazze di farina ha messo?,2.0
Mary sta cuocendo una torta.La ricetta richiede 5 tazze di zucchero e 13 tazze di farina.Ha già messo alcune tazze di farina.Se ha ancora bisogno di altre 12 tazze di farina quante tazze di farina ha messo?,1.0
Mary sta cuocendo una torta.La ricetta richiede 6 tazze di zucchero e 14 tazze di farina.Ha già messo 7 tazze di farina e 60 tazze di zucchero.Quante altre tazze di farina ha bisogno di aggiungere?,7.0
Mary sta cuocendo una torta.La ricetta richiede 11 tazze di zucchero e 9 tazze di farina.Ha già messo 12 tazze di farina e 10 tazze di zucchero.Quante altre tazze di zucchero hanno bisogno di aggiungere?,1.0
Mary sta cuocendo una torta.La ricetta richiede 3 tazze di zucchero 10 tazze di farina e 15 tazze di sale.Ha già messo 6 tazze di farina.Quante altre tazze di farina ha bisogno di aggiungere?,4.0
Mary sta cuocendo una torta.La ricetta richiede 9 tazze di zucchero 14 tazze di farina e 40 tazze di sale.Ha già messo 4 tazze di farina.Quante più tazze di farina che tazze di zucchero hanno bisogno di aggiungere ora?,1.0
Mary sta cuocendo una torta.La ricetta richiede 9 tazze di zucchero 7 tazze di farina e 4 tazze di sale.Ha già messo 2 tazze di farina.Quante più tazze di farina che tazze di sale devono aggiungere ora?,1.0
Mary sta cuocendo una torta.La ricetta richiede 11 tazze di zucchero 6 tazze di farina e 9 tazze di sale.Ha già messo 12 tazze di farina.Quante più tazze di zucchero che tazze di sale devono aggiungere ora?,2.0
Mary sta cuocendo una torta.La ricetta richiede 7 tazze di zucchero e 10 tazze di farina.Ha già messo 4 tazze di zucchero.Quante altre tazze di zucchero hanno bisogno di aggiungere?,3.0
Mary sta cuocendo una torta.La ricetta richiede 12 tazze di zucchero e 14 tazze di farina.Ha già messo 10 tazze di zucchero.Quante più tazze di farina che tazze di zucchero hanno bisogno di aggiungere ora?,12.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 19 famiglie di uccelli che vivono vicino alla montagna.Se 60 famiglie di uccelli sono volate via per l'inverno quante più famiglie di uccelli sono volati via per l'inverno di quelle che sono rimaste dietro?,101.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 87 famiglie di uccelli che vivono vicino alla montagna.Se 7 famiglie di uccelli sono volate via per l'inverno quante più famiglie di uccelli sono rimaste indietro rispetto a quelle che sono volate via per l'inverno?,73.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono alcune famiglie di uccelli che vivono vicino alla montagna.20 famiglie di uccelli sono volate via per l'inverno mentre 14 famiglie di uccelli sono rimaste indietro.Quante famiglie di uccelli vivevano vicino alla montagna all'inizio?,34.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 85 famiglie di uccelli che vivono vicino alla montagna.Se 23 famiglie di uccelli sono volate via in Africa e 37 famiglie di uccelli sono volati via in Asia quante famiglie di uccelli sono rimasti vicino alla montagna?,25.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 8 famiglie di uccelli che vivono vicino alla montagna.Se 42 famiglie di uccelli sono volati via in Africa e 31 famiglie di uccelli sono volati in Asia quante più famiglie di uccelli sono volati in Africa rispetto a quelle che sono volate via in Asia?,11.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 38 famiglie di uccelli che vivono vicino alla montagna.Se 47 famiglie di uccelli sono volati in Africa e 94 famiglie di uccelli sono volati in Asia quante più famiglie di uccelli sono volati via in Asia rispetto a quelle che sono volate via in Africa?,47.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 18 famiglie di uccelli che vivono vicino alla montagna.Se 38 famiglie di uccelli sono volati via in Africa e 80 famiglie di uccelli sono volati via in Asia quante famiglie di uccelli sono volati via per l'inverno?,118.0
L'estate è quasi qui e la maggior parte degli animali migrano in paesi più freddi.Ci sono 87 famiglie di uccelli che vivono vicino a una montagna.Se 18 nuove famiglie di uccelli si unirono a loro quante famiglie di uccelli vivono vicino alla montagna adesso?,105.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.Ci sono 49 famiglie di uccelli che vivono vicino alla montagna.59 famiglie di uccelli sono volate via per l'inverno e 24 nuove famiglie di uccelli sono venute a vivere vicino alla montagna dall'Artico.Quante famiglie di uccelli sono rimaste vicino alla montagna?,14.0
L'inverno è quasi arrivato e la maggior parte degli animali migra verso paesi più caldi.27 famiglie di uccelli sono volati via per l'inverno da vicino a una montagna.Se c'erano 41 famiglie di uccelli che vivevano vicino alla montagna inizialmente quante famiglie di uccelli erano rimaste vicino alla montagna?,14.0
